query,hint,latency_postgresql_seconds
11b/94dfec0a5dfee6c9afb6588882bd5043f4cc62b8.sql,hint9,9.156526
1a/1a1180.sql,hint33,2.321848
9a/ddc206013d4da5c130f40a80dcd80a19ed4d60b0.sql,hint11,7.370939999999999
11a/37b523fa056520c4ecb8f5bff9dbf87d7168c72e.sql,hint8,17.653444
1a/1a2697.sql,hint14,2.742188
3b/2bb87cc505f0f6cfad46e286c67027e0108361dd.sql,hint3,7.717929
1a/1a1769.sql,hint10,0.20374799999999998
2b/2b437.sql,hint39,12.820195
8a/8a332.sql,hint1,0.225262
1a/1a497.sql,hint39,0.14844900000000003
7a/7a38.sql,hint24,1.223927
2c/2c89.sql,hint31,45.516745
2c/2c261.sql,hint33,1.036424
1a/1a2387.sql,hint25,13.275139
3b/80e15339d816d9e3aaf04a456ea4bbc807303eef.sql,hint43,13.56611
11b/71398aa125d2d04d3975669e1af562cea1009c1c.sql,hint29,115.57014
9a/ae7227d8bdd334fc4141c17ad607a71eebc5464f.sql,hint37,35.943599
1a/1a859.sql,no_hint,3.595249
1a/1a1920.sql,hint26,7.529504
2a/2a572.sql,hint35,1.078497
2c/2c294.sql,hint34,2.887531
8a/8a223.sql,no_hint,15.212075
11b/1f4eb208fe38c39bd9323678513a82825ee1a0e2.sql,hint26,0.117241
11b/cb32d628a6aed0b3a320b20f2732e6bfbe185cf0.sql,hint1,1.705754
7a/7a80.sql,hint24,25.765469
1a/1a2571.sql,hint35,5.101249
3a/3a1108.sql,hint36,0.38854500000000003
7a/7a130.sql,hint40,43.74203
11a/393c5aa37c530078ed42f2867c4f0891d2d51db7.sql,hint35,5.1938379999999995
1a/1a2664.sql,hint36,6.208229
9a/6887f00faa2a6b3f991ab05ba22e4e152fc632ec.sql,hint31,46.545466999999995
9b/cff54b1079896150d223778d3afdd5852754314a.sql,hint17,12.890287
9a/0b608f432e9258701e655e28530b036cb758c068.sql,hint20,23.715539
8a/8a77.sql,hint29,91.10081
1a/1a1741.sql,hint48,0.5998600000000001
1a/1a404.sql,hint20,31.002509999999997
11a/b0ea6e2100b54183ed656fc835225b7d0c9c6f01.sql,hint17,18.561845
2a/2a785.sql,hint40,28.035524000000002
7a/7a150.sql,hint33,6.232322
9a/f06bd56918e7541e49647830070101e7a860931a.sql,hint27,12.900589
3b/0a789a85dbc7126df76a2b1dbad43e0341e45ea4.sql,hint48,1.019284
9b/e40f73511708fddfc37dd4d6d434ebc35b8b558e.sql,hint36,1.624782
10a/0129c48fb89dc295b18cd4cc4e6b01d9f5146b5e.sql,hint32,1.9743920000000001
2a/2a176.sql,hint23,20.188890999999998
1a/1a316.sql,no_hint,0.13831100000000002
11b/9e5da196f596a0f5e6a0a4e0eae3a9607a2a84ad.sql,hint46,0.86715
9a/2ae78655deff663fda15fa6e1090fb5b8890e4f5.sql,hint22,12.510710999999999
2b/2b456.sql,hint16,28.635711999999998
2a/2a311.sql,hint33,1.026916
2b/2b270.sql,hint21,11.113361000000001
11b/545624216f1325483a7ce23e3f0ab0525f0eb5d2.sql,hint30,12.284550999999999
9b/5ebb79035577adc707e0e713c163a2760f78d9c4.sql,hint28,13.323506
6a/6a463.sql,hint15,4.659769
11b/d56f1cc0ce76a44d1893c2d67b9eb519a40a40ad.sql,hint23,4.6939459999999995
2b/2b75.sql,hint16,34.511790999999995
9a/6b32d8feb232f35041c2f65e4df5078d99060673.sql,hint20,16.238722
1a/1a2056.sql,hint40,52.082866
2b/2b155.sql,hint1,0.738895
9a/e09011e295fd17e763ac80731002d37c8cc5b85d.sql,hint6,4.677017
6a/6a30.sql,hint6,0.548824
2c/2c184.sql,hint22,0.35731799999999997
6a/6a35.sql,hint6,0.714368
6a/6a487.sql,hint13,19.788662
1a/1a2707.sql,hint6,2.116347
1a/1a471.sql,hint21,0.24981299999999998
2b/2b98.sql,hint13,1.294341
1a/1a336.sql,hint10,7.735895999999999
9a/9a2a82a7e763f36232c8b75f5f5a605fb2d3412e.sql,hint36,16.485733
2a/2a179.sql,hint39,6.833467
2b/2b347.sql,no_hint,11.539411
1a/1a2674.sql,hint7,0.502022
8a/8a376.sql,hint6,5.139964
9b/55278f1b3b849d0bfa713ccadc7e461277c3a07f.sql,hint2,9.605009
3a/3a780.sql,hint22,0.46937900000000005
9a/5c5a1d30e18de2520aa2bd7a9b53f466464776b8.sql,hint23,17.177153999999998
2a/2a404.sql,hint29,0.084613
2a/2a894.sql,hint34,21.305114
1a/1a692.sql,hint25,13.835432
9b/4fbd39dcf5417c100e59a6f3759f1cc39fccb5c5.sql,hint11,1.830253
11a/a3d5c36a47d47c7869d06b549170bb15f75004d8.sql,hint17,26.683863000000002
2a/2a881.sql,hint36,3.075179
8a/8a18.sql,hint24,92.72334
2a/2a716.sql,hint24,5.817231
6a/6a55.sql,hint36,1.138677
11a/40dcbb33d1806be5e5bdac05e21808e1cc43af34.sql,hint14,1.368971
1a/1a2919.sql,hint21,0.174466
2b/2b214.sql,hint15,17.983701
5a/5a940.sql,hint46,17.278389999999998
9a/ecd3fc088f8350a667ec1548f6908199ec74ab72.sql,hint27,20.708976
8a/8a200.sql,hint22,1.177789
5a/5a182.sql,hint7,0.31345
6a/6a416.sql,hint9,3.260561
8a/8a249.sql,hint19,2.3377269999999997
8a/8a457.sql,hint9,6.56451
11b/40a1cc5d220f4a9f94468ff24e3f5a0e6d02791c.sql,hint32,7.417116
8a/8a194.sql,hint13,2.074643
2a/2a362.sql,hint47,51.530722000000004
2b/2b217.sql,hint1,1.212677
2b/2b468.sql,hint31,21.290636
2a/2a519.sql,hint34,9.274389999999999
9a/86918e418117b332c94df5327ace88b0991d7e97.sql,hint2,7.824236
11b/d2593cbd6cd21f0da8f41bc95a63dcd1ffdd9676.sql,hint32,4.705268
1a/1a10.sql,hint41,0.64046
9b/49840d0516933c42d1182d8bdc7295e109e1e589.sql,hint5,5.045166
9a/533aeb6fea7e7988599e9938e687b766e158b788.sql,hint25,4.442082999999999
9b/6f6e59f42dad87b5ba33f5f6210aeb322bc37a61.sql,hint13,2.1887350000000003
2a/2a419.sql,hint9,0.514634
1a/1a2998.sql,hint1,2.543148
8a/8a377.sql,hint16,8.978774999999999
1a/1a2387.sql,hint41,3.1180320000000004
3a/3a994.sql,hint18,12.973504
2c/2c80.sql,hint31,35.938651
6a/6a152.sql,hint47,15.388399999999999
8a/8a321.sql,hint41,239.109973
7a/7a162.sql,hint16,11.923235
8a/8a215.sql,hint29,41.359973
1a/1a2312.sql,hint33,0.470937
2a/2a716.sql,hint20,72.720277
7a/7a128.sql,hint11,48.849203
2a/2a593.sql,hint30,5.5669949999999995
2b/2b120.sql,hint44,0.06381
6a/6a160.sql,hint47,29.050386999999997
6a/6a282.sql,hint20,6.211968
9a/1f206fc519e5fdd1942dda1da15611ccdfa4403e.sql,hint30,39.331663999999996
2c/2c294.sql,hint32,0.6914750000000001
3b/37ba66a28bdfd671424a71e10d7621debe892638.sql,hint31,13.943644
2a/2a862.sql,hint24,139.845733
11a/604273b3dec14b3f02eb8eeeb3a2b324b23c94ca.sql,hint26,3.2223200000000003
7a/7a160.sql,hint17,30.730794000000003
6a/6a134.sql,hint41,3.538558
9b/dcbc8e901bfa41320f3b3973faa14576f97ea31c.sql,hint24,1.440394
1a/1a2521.sql,hint20,15.16443
11a/aba8c0c420adb485cd8902202324d2eaca9cbe91.sql,hint14,5.236475
2c/2c269.sql,hint22,0.280568
1a/1a2529.sql,hint30,2.03129
1a/1a2799.sql,hint2,28.427996999999998
2b/2b94.sql,hint37,64.980506
7a/7a59.sql,hint36,2.034003
9a/b4cfd7206a4fac8315d53649944c15b056c7767b.sql,hint16,9.022601
8a/8a50.sql,hint25,4.968215
9a/9d73478af7f996de0f12eed2b324ae7f2d63e16d.sql,hint31,24.087518
3a/3a1245.sql,hint43,13.933459999999998
1a/1a2592.sql,hint2,24.407538
2b/2b254.sql,hint13,0.656747
8a/8a415.sql,hint6,2.714334
1a/1a2260.sql,hint39,9.484026
1a/1a1579.sql,hint13,0.24481899999999998
2c/2c236.sql,hint19,0.416536
5a/5a131.sql,hint31,13.577318
8a/8a331.sql,hint26,1.6764860000000001
8a/8a173.sql,hint21,123.841054
2b/2b256.sql,hint40,745.620735
1a/1a2825.sql,hint7,0.122322
6a/6a385.sql,hint12,6.04817
11b/f4fdf8b40fb58311284c3e5d158970abce4e507a.sql,hint2,11.009089
9a/fbb68a8386312131c982d7ced65d1e6ae82cca46.sql,hint19,44.822737000000004
2a/2a177.sql,hint11,3.218544
9a/5c5a1d30e18de2520aa2bd7a9b53f466464776b8.sql,hint17,9.241610000000001
1a/1a789.sql,hint9,2.11842
7a/7a5.sql,hint29,1.577281
8a/8a175.sql,hint26,0.640803
2a/2a657.sql,hint32,0.202953
2a/2a359.sql,hint3,28.099527
6a/6a254.sql,hint34,28.822241
2c/2c168.sql,hint11,0.287205
11a/80e4812d4ae762dea46dd5651be77ee6faf9b245.sql,hint13,1.365106
7a/7a150.sql,hint48,0.511794
3a/3a385.sql,hint30,0.106664
11b/545624216f1325483a7ce23e3f0ab0525f0eb5d2.sql,hint36,7.683806
11b/f7e7141af6509e1eba5963928fb6ba27b0c97a39.sql,hint23,8.265668999999999
1a/1a2511.sql,hint48,0.656105
9a/5b32cc053d43c85b090f408e7d6cd51f3c5e7c66.sql,hint12,6.316281
1a/1a1475.sql,hint23,18.78791
10a/d93afd705ed115020ccd9b7201386cc20b84e485.sql,hint1,11.768578
1a/1a1579.sql,hint5,18.622508999999997
9a/ddc206013d4da5c130f40a80dcd80a19ed4d60b0.sql,hint45,6.682003
2a/2a519.sql,hint26,0.643989
1a/1a1138.sql,hint28,38.938247000000004
7a/7a4.sql,hint30,7.972967
8a/8a314.sql,hint41,1.757772
9a/e92ca6b2ef16f8e871bdd282504ec94dfad71166.sql,hint40,9.189915999999998
2a/2a785.sql,hint14,1.98725
2a/2a392.sql,hint3,54.679556
2b/2b93.sql,hint20,20.668671
2a/2a110.sql,hint2,110.697127
1a/1a792.sql,hint43,18.31767
1a/1a2177.sql,hint3,19.021092
1a/1a404.sql,hint38,2.098396
2b/2b49.sql,hint32,3.060409
2a/2a366.sql,hint18,0.627312
1a/1a2281.sql,hint41,1.443259
2a/2a273.sql,hint44,2.104054
9a/996025dfa3f9d6301678841d15227cabf9f1681e.sql,hint45,0.356739
11b/9c97d45d4e6499bd65fcfe5357463b37e4c9ebf4.sql,hint1,1.87797
8a/8a281.sql,hint6,7.543687
9a/a9c48088602c02e89af9a66a24c7a7f54be7f249.sql,hint7,10.368465
2b/2b441.sql,hint22,1.390002
2a/2a414.sql,hint43,495.078006
6a/6a383.sql,hint5,6.301158999999999
9a/254ab9a6a792ba28395202f5a0191025a5f93b3a.sql,hint47,18.845533
2a/2a593.sql,hint24,6.147086
1a/1a1982.sql,hint12,15.011216000000001
6a/6a344.sql,hint27,5.6919390000000005
2b/2b165.sql,hint44,4.61167
6a/6a55.sql,hint31,13.487883
2b/2b450.sql,hint29,19.308645000000002
2a/2a34.sql,hint2,36.129041
6a/6a238.sql,hint35,3.654047
2a/2a173.sql,hint42,4.131636
3a/3a1369.sql,hint16,8.396497
6a/6a278.sql,hint36,0.678726
3b/4f1ba2a52fa7ab61b1e525c41dd2f5a94c146252.sql,hint25,8.943645
1a/1a2612.sql,hint30,0.9422569999999999
9a/0b40867a2f54ca042416c9915ef41539da1b69d6.sql,hint11,16.19719
2b/2b157.sql,hint27,11.202834000000001
2a/2a462.sql,hint48,0.589748
1a/1a1168.sql,hint39,9.642991
2c/2c197.sql,hint41,2.665233
2a/2a394.sql,hint7,22.219791
11b/954b9a4d994ee0a1448218a0d78af63ed92afee4.sql,hint38,21.169238
11a/2da55946de084007e81467ff9eecf03e03518a02.sql,hint21,1.2127739999999998
2a/2a456.sql,hint32,21.439413000000002
3b/74095e7e309e1fded97bea1622d57048ab108ad1.sql,hint22,5.47271
1a/1a2699.sql,hint33,1.600434
11b/28abb0f2bbefb9c307e1fd67e403fb6daccacdff.sql,hint20,6.192527
1a/1a1813.sql,hint35,2.589368
2b/2b337.sql,hint15,13.911923
1a/1a404.sql,hint31,21.316071
9a/7e2ddef6e8f4f2771387a891c265b48eea23642f.sql,hint1,6.290095
2a/2a383.sql,hint12,11.029228
8a/8a235.sql,hint11,51.687156
8a/8a420.sql,hint26,4.009886
1a/1a2955.sql,hint23,15.593907
2b/2b327.sql,hint1,15.605789000000001
1a/1a298.sql,hint42,7.0445910000000005
9a/4f8dfabebcd6697d25f857cb6da088718e40295c.sql,hint38,4.383432
2a/2a607.sql,hint28,297.31014600000003
1a/1a2355.sql,hint42,0.646868
1a/1a2384.sql,hint46,0.665134
11a/7f48081a290a305871a4c6f3e4740f929060d940.sql,hint7,2.430004
2a/2a427.sql,hint45,1.054387
3b/2e0d352905a0cbf85381d5f91c3d5ff984a913a7.sql,hint22,1.518792
6a/6a272.sql,hint15,5.973112
6a/6a287.sql,hint25,5.05325
2a/2a644.sql,hint18,0.34150400000000003
2c/2c240.sql,hint26,0.30655
1a/1a298.sql,hint47,40.162257
9a/34041deaa4fb334617168a040ed3b5f1c3aead13.sql,hint20,12.778784
11b/139bf157bfc360b75ef02a376161b55a41d93e60.sql,hint27,4.077974
11b/9c97d45d4e6499bd65fcfe5357463b37e4c9ebf4.sql,hint20,5.715959
1a/1a1232.sql,hint14,11.412839
2c/2c130.sql,hint45,0.40300400000000003
2b/2b267.sql,hint39,5.560678
9a/3b34959f8b6b1060c0c4b54c557129399d0fb1c5.sql,hint19,8.500083
5a/5a129.sql,hint14,1.177108
2a/2a898.sql,hint3,42.178374000000005
11a/531ef8db2d37e6e297a531737489957fe94eba39.sql,hint10,4.411687
1a/1a1479.sql,hint28,37.868680999999995
2c/2c184.sql,hint13,0.32506599999999997
9a/01ea9952ab8c0e3b9171aa3fc4c37e64b5d3cd8c.sql,hint45,6.995292
2c/2c140.sql,hint34,0.884729
1a/1a131.sql,hint32,4.9009
2c/2c45.sql,hint41,0.640725
9a/10f5e2ce79cae8e5ce3885b27bdd921aedde9ce5.sql,hint40,19.633715
6a/6a542.sql,hint33,8.061705
3b/f161cc61f4db0dabb4c83e8326076e65f06ae0b2.sql,hint48,0.839921
2a/2a380.sql,hint17,133.23960300000002
1a/1a1775.sql,hint6,5.268021
3a/3a145.sql,hint2,6.604212
2c/2c19.sql,hint10,0.813179
2c/2c138.sql,hint25,25.683558
10a/044b86b1f6a4fa2aba67e595057c65147ff7912b.sql,hint36,7.081774
6a/6a502.sql,hint15,6.915964
5a/5a131.sql,hint15,9.453013
2b/2b228.sql,hint27,24.070486000000002
9a/2ae78655deff663fda15fa6e1090fb5b8890e4f5.sql,hint15,6.9005730000000005
11a/1e0936bbac8fc68c5070a95a2614fd30723f0252.sql,hint45,3.330098
9b/57426e5ca7a9f87c3a4153e0b7d30b9494fe95ef.sql,hint41,0.048395
2a/2a488.sql,hint11,0.215775
1a/1a2961.sql,hint44,1.2497770000000001
6a/6a80.sql,hint45,1.220298
3a/3a505.sql,hint21,0.059713
7a/7a159.sql,hint7,4.599387
11b/92edf3b33b6e152014331f1a981a6724de49e7b3.sql,hint36,11.443085
3a/3a481.sql,hint15,4.265631
9a/5f81977e9fee5becc61d6c7e687c9eac35e6b2f8.sql,hint2,8.3411
9a/9c4fc21204316eb8a7e066ebf9c6d57f66777c1a.sql,hint24,65.791506
2c/2c137.sql,hint43,35.581803
9a/4f8dfabebcd6697d25f857cb6da088718e40295c.sql,hint32,4.4674570000000005
3a/3a1188.sql,hint44,0.117804
2a/2a115.sql,hint4,0.21910300000000002
7a/7a55.sql,hint35,5.229415
2b/2b411.sql,hint29,2.5719980000000002
5a/5a164.sql,hint36,6.558022
2b/2b107.sql,hint6,0.86163
9b/29421d3ff19cdf26d54e68a87afbaa0f9a885221.sql,hint48,2.2778389999999997
8a/8a377.sql,hint42,17.244023000000002
2a/2a539.sql,hint30,0.431561
9a/7285051fa430e857fd07a3857e0c1d634b35d02a.sql,hint27,26.216008000000002
8a/8a156.sql,hint7,2.687245
2b/2b247.sql,hint44,0.7130460000000001
7a/7a106.sql,hint37,166.263597
1a/1a1758.sql,hint10,0.296224
1a/1a2970.sql,hint17,21.351095
9b/cbd2243eb4013649fe71dfecad3e6bd1032b5835.sql,hint48,1.658893
10a/f01b2eb575db47e3c4c5f9622d94b5e988ad78d4.sql,hint47,49.702731
2a/2a498.sql,hint41,49.332121
2b/2b409.sql,hint32,16.30914
2b/2b373.sql,hint14,4.012302
1a/1a2281.sql,hint31,52.466792
3a/3a97.sql,hint3,8.285047
2b/2b156.sql,hint7,0.39067399999999997
7a/7a72.sql,hint6,1.611499
11b/7e891603a0df6e9cee1978c10461cb23ee1abae8.sql,hint25,5.735679
3b/a73a7bfe3332fef920b6bace1bb95933e297dfea.sql,hint26,1.112189
1a/1a1651.sql,hint23,24.697251
11b/8d9518b6007f16b6712bfa2dbff5a0fe3d72c319.sql,hint12,14.48536
1a/1a831.sql,hint32,4.86845
9a/2a254492fdb4347ddbdaf67c26964862c68e3cda.sql,hint37,17.669366999999998
6a/6a559.sql,hint19,12.949739
10a/0129c48fb89dc295b18cd4cc4e6b01d9f5146b5e.sql,hint37,20.654125
2b/2b127.sql,hint14,2.967492
6a/6a210.sql,hint25,6.444558
2b/2b355.sql,hint41,0.170785
9b/19051fe0dfae9c23a9605c7e55fab5cf19487fc8.sql,hint7,1.733472
8a/8a235.sql,hint34,58.078647
9b/4a1e3d9448da68f9d2b310317b41daf8e5143ad9.sql,hint21,0.255429
9a/91523a4b926e08cc2334c8d2b5ebd393604fadac.sql,hint7,8.80603
9a/4e09b6a8a2927260782ed5cacdb7c1939f2a2a6a.sql,hint44,1.742162
8a/8a211.sql,hint20,23.457822
1a/1a671.sql,hint21,0.387898
1a/1a208.sql,hint12,14.943334
2a/2a145.sql,hint18,0.593566
1a/1a149.sql,no_hint,2.09223
2a/2a461.sql,hint22,0.242091
3b/813c4975f6cad2be97258ffcfcc3b937648733d1.sql,hint33,1.083193
2a/2a682.sql,hint30,56.498922
7a/7a25.sql,hint3,12.798848
9b/e10c1facca267ce17b3097710ddfeb0a8e218634.sql,hint47,18.184565
9a/852903c4ae45a11d5ed9cc9dfe4fdf06e49f04d1.sql,hint26,18.574753
8a/8a179.sql,hint18,215.867727
11b/bc16747a992ce368d740d1f10ca4f40a8f1de100.sql,hint42,31.282687999999997
9b/dbf7550ff9f9313b19dedc07696dd6f81fd18538.sql,hint7,3.808982
1a/1a2290.sql,hint31,21.901622
9a/ca2fdd054735959ecdcfd1490e9f9c8b207cef19.sql,hint42,11.584433
11b/9936ef125ccda1d03294df83fb45afb2e0b4e9a2.sql,hint8,51.40466000000001
2a/2a784.sql,hint2,30.352879
2b/2b41.sql,hint8,17.176005
1a/1a1034.sql,hint25,8.4984
2b/2b282.sql,hint16,22.250794000000003
3a/3a791.sql,hint35,6.807454
2b/2b410.sql,hint4,2.710154
9a/6af39ccc4b49ef39270857d825d5c1fc586841d8.sql,hint20,9.711559999999999
2b/2b218.sql,hint4,0.5748300000000001
2b/2b308.sql,hint34,0.675241
2b/2b149.sql,hint40,30.12326
9a/e02755c4044e0d04a6e82edc3bd4fc67405b4d63.sql,hint27,12.097376
2b/2b319.sql,hint19,1.188407
8a/8a216.sql,hint28,13.510606
11a/624871f661498760744fe0d019401a643da42c26.sql,hint33,10.645370000000002
9a/32a858a785c21b3ae61f8a230cd0f574cffc30a8.sql,hint15,14.337547
2a/2a308.sql,hint33,1.059766
2b/2b86.sql,hint28,163.138546
6a/6a11.sql,hint27,11.207139
9b/9d9db51aee9a3fd62caba9bf096e97ad6a40ff1a.sql,hint3,7.710227
4a/4a348.sql,hint5,7.067664
2a/2a481.sql,hint27,13.706166999999999
9a/94ee779d59161c1aea0046876f7e871ac76140df.sql,hint43,16.116172
1a/1a2397.sql,hint16,23.085909
8a/8a253.sql,hint27,76.336241
1a/1a2580.sql,hint26,0.865873
10a/2d450a9d6cd43a7dc470e0fb802dd4be0d4a0d4e.sql,hint7,2.348909
8a/8a440.sql,hint15,31.971244
2c/2c285.sql,hint22,0.358135
2a/2a354.sql,hint17,50.879114
1a/1a2166.sql,hint38,6.437816
8a/8a454.sql,hint29,0.698996
1a/1a2759.sql,hint33,1.12072
2a/2a730.sql,hint4,5.473285
11b/5a7551ddee28fea3b6bae3df39f48b8ed3d2fecc.sql,hint38,16.285573
8a/8a308.sql,hint24,25.299274
8a/8a89.sql,hint6,1.945311
2a/2a115.sql,hint35,0.260493
8a/8a310.sql,hint1,3.497154
2b/2b12.sql,hint6,0.192515
1a/1a1287.sql,hint38,3.184598
1a/1a2571.sql,hint31,74.841991
3b/37ba66a28bdfd671424a71e10d7621debe892638.sql,hint10,7.417469
8a/8a284.sql,hint32,5.4558100000000005
11b/02dca203cf7d6dd6548b2b03a465619a9ab394c5.sql,hint36,55.819582000000004
11a/3fcc5fd5911f596fab60c551bd34ecd9b42ed311.sql,hint32,24.666524000000003
8a/8a67.sql,hint26,4.851584
9b/39a1f3ef371715921e0049c9d485933e237dddd9.sql,hint31,15.836559999999999
2b/2b174.sql,hint39,0.25606
2a/2a297.sql,hint32,0.867583
9a/db4e88a75cb4436461d3e18870143129636128f1.sql,hint17,22.507116000000003
3a/3a1280.sql,hint46,0.028821000000000003
6a/6a284.sql,hint38,2.229911
9a/1f8e51b626da312936f2293e4d71256bbbf0de98.sql,hint12,14.014071
9a/f06bd56918e7541e49647830070101e7a860931a.sql,no_hint,11.848429
7a/7a68.sql,hint6,105.64811999999999
9a/d15aa981cca3c4db6c8a782795b7e25e4fa7106b.sql,hint17,8.494916
1a/1a2218.sql,hint25,38.748254
1a/1a1813.sql,hint42,2.180024
9b/4fbd39dcf5417c100e59a6f3759f1cc39fccb5c5.sql,hint19,1.72997
2a/2a369.sql,hint13,2.928166
11a/3fcc5fd5911f596fab60c551bd34ecd9b42ed311.sql,hint4,10.712531
2b/2b253.sql,hint13,2.12856
1a/1a612.sql,hint36,0.235066
9a/955fab9fe3b04410511e841af7a70c8fef97bbe7.sql,hint19,0.474785
2a/2a195.sql,hint13,0.59911
8a/8a405.sql,hint48,6.789523
9a/788495e65154230939384883b03c77b2a73ebf5c.sql,hint39,8.958148
2b/2b213.sql,hint3,111.48015
1a/1a2571.sql,hint21,4.483566
2a/2a793.sql,hint24,8.372476
3b/200274030b48f101c5d38f684bea4fa90192f813.sql,hint32,3.633278
8a/8a179.sql,hint37,22.958774000000002
2a/2a799.sql,hint4,1.65407
5a/5a780.sql,hint1,1.957756
2a/2a657.sql,hint22,0.245673
8a/8a134.sql,hint22,2.1302800000000004
10a/086bbb02ffa290e4f17c7f161465583b9ece3824.sql,hint16,6.970930999999999
2b/2b30.sql,hint32,0.21959800000000002
1a/1a988.sql,hint32,5.324049
2b/2b149.sql,hint25,12.654834000000001
2a/2a644.sql,hint23,19.939224
1a/1a2051.sql,hint8,18.355545999999997
2b/2b213.sql,hint2,24.820329
2a/2a739.sql,hint9,5.351525
5a/5a237.sql,hint3,24.051424
1a/1a2786.sql,hint30,0.575399
2a/2a306.sql,hint3,88.62556699999999
6a/6a66.sql,hint46,0.7494930000000001
11a/f6ba0015a5ebc1750281041f71a367e22e487fb7.sql,hint24,4.485932
9a/45b41783c5551ddab9f14727bf52b11b0a61c667.sql,hint16,11.456177
6a/6a451.sql,hint11,2.9579180000000003
11b/c6a147ae55d917553112eec096b11ce9c2a35c61.sql,hint17,8.841275
1a/1a138.sql,hint26,0.660201
6a/6a282.sql,hint21,3.673863
6a/6a455.sql,hint22,11.66693
9a/8cd39bdf734be1e0291df0492ef34fcb170ff582.sql,hint16,8.910376
2c/2c9.sql,hint42,0.328156
6a/6a411.sql,hint1,3.229854
1a/1a1699.sql,hint1,3.3813519999999997
8a/8a110.sql,hint16,31.232536
6a/6a150.sql,hint42,1.739352
2c/2c202.sql,hint23,24.55938
1a/1a1467.sql,hint41,3.2001720000000002
7a/7a143.sql,hint1,38.532900999999995
2a/2a531.sql,hint23,26.728731
3b/2bb87cc505f0f6cfad46e286c67027e0108361dd.sql,hint28,14.266627
8a/8a491.sql,hint30,132.716263
1a/1a2619.sql,hint18,0.826352
2c/2c26.sql,hint30,0.266118
6a/6a280.sql,hint12,9.461921
2a/2a326.sql,hint38,0.8264400000000001
6a/6a525.sql,hint16,10.187072
7a/7a73.sql,hint24,0.900653
2b/2b352.sql,hint45,0.071101
2c/2c236.sql,hint20,23.044251
1a/1a671.sql,hint46,0.653872
1a/1a2117.sql,hint45,1.370991
2b/2b146.sql,hint44,3.2669099999999998
2a/2a358.sql,hint13,0.48494600000000004
5a/5a544.sql,hint14,0.315341
2a/2a265.sql,hint45,56.792454
9b/cc2d60bb69debc91ace3251ab54fe117b6f5c844.sql,hint40,13.77336
2b/2b14.sql,hint20,53.786933
8a/8a331.sql,hint34,3.002042
4a/4a279.sql,hint19,0.684427
11b/43f04343b9b78a97d03fd8f2bd5585e2bf017926.sql,hint31,10.362859
2a/2a188.sql,hint11,1.183471
9a/4a0b3b6627346f2cb7b2060326f1b23a254383a7.sql,hint48,12.026646000000001
3a/3a1092.sql,hint21,0.07130800000000001
1a/1a1686.sql,hint12,14.249773999999999
5a/5a682.sql,hint34,1.729057
2c/2c66.sql,hint3,21.767302
9a/1b9aa2ffb7569014904295bd14a57e40e15ce4b7.sql,hint29,2.2796999999999996
2a/2a176.sql,hint3,24.30057
1a/1a2161.sql,hint19,1.595667
11a/138a6c6807c40d3434aa72f3f6dd70690df4da8d.sql,hint9,2.8042710000000004
11b/b5e7a57e5469db95c38603cbe4e5158bbdfcfdfb.sql,hint11,17.110124
2b/2b458.sql,hint34,7.172453000000001
1a/1a1761.sql,hint6,2.942116
9b/1ea5b4b7f72c9a495c0ac424eed381544669c10e.sql,hint27,8.422327
7a/7a123.sql,hint15,7.2919
2c/2c282.sql,no_hint,0.205324
6a/6a10.sql,hint39,1.4639559999999998
3a/3a43.sql,hint11,0.373768
9a/faf77457c325fa2cc8d826fe83351e94e4cc2ecd.sql,hint48,15.05329
8a/8a87.sql,hint1,152.82122700000002
2a/2a294.sql,hint10,9.893068999999999
3a/3a350.sql,hint9,7.68254
1a/1a1487.sql,hint47,45.253565
11a/4dc1344c1d44ab9c0494d9d1d6d265f98dd27d72.sql,hint37,21.420424
2a/2a550.sql,hint13,2.932445
3b/529792bcfcec19c721f4ed7ce43096b415173571.sql,no_hint,21.712585
6a/6a315.sql,hint17,23.671236
6a/6a375.sql,hint45,22.596674
2b/2b88.sql,hint24,46.045899
3a/3a289.sql,hint23,4.510644
3a/3a1223.sql,hint37,46.147747
8a/8a119.sql,hint42,10.5131
6a/6a262.sql,hint43,30.862107
8a/8a213.sql,hint19,3.425427
2b/2b128.sql,hint35,0.052992
1a/1a1246.sql,no_hint,1.964562
1a/1a1434.sql,hint45,0.14315799999999998
1a/1a2885.sql,hint29,2.0534090000000003
9b/5ebb79035577adc707e0e713c163a2760f78d9c4.sql,hint21,0.184502
11a/f1272c1bd587fb6c65930d68d5de36fe6114d6bc.sql,hint11,3.208574
2a/2a365.sql,hint15,10.531832
5a/5a805.sql,hint1,1.42753
2a/2a283.sql,hint12,11.908634
1a/1a2436.sql,hint32,1.220739
1a/1a1860.sql,hint32,1.8401020000000001
2a/2a640.sql,hint15,8.052729000000001
1a/1a748.sql,hint26,2.084099
1a/1a1450.sql,hint6,2.341078
1a/1a1085.sql,hint37,39.152021
1a/1a1461.sql,hint15,28.245101
8a/8a454.sql,hint8,6.296607
1a/1a1148.sql,hint28,22.616685
6a/6a48.sql,hint10,7.703185
2b/2b389.sql,hint32,6.609067
1a/1a2571.sql,hint10,7.679341999999999
1a/1a72.sql,hint13,0.367162
8a/8a283.sql,hint31,9.587735
5a/5a951.sql,hint27,11.346454
